GCAM5.3_NGFS,Below 2°C,World,Capacity|Electricity|Wind|Offshore,GW,,,,,,,,0,,,,,0,,,,,3.57072577,,,,,5.6695534,,,,,19.26723806,,,,,58.34036372,,,,,100.4396742,,,,,152.8624421,,,,,225.8838171,,,,,319.743347,,,,,405.3141477,,,,,503.2331832,,,,,598.9451368,,,,,633.6011429,,,,,637.7149527,,,,,638.6300076,,,,,646.8358743,,,,,662.9600021,,,,,743.9055321,,,,,664.2443803
GCAM5.3_NGFS,Below 2°C,World,Capacity|Electricity|Wind|Onshore,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,394.8303347,,,,,678.8041902,,,,,1176.493615,,,,,2049.471525,,,,,3229.598505,,,,,4427.968879,,,,,5221.578058,,,,,6149.270229,,,,,7141.798032,,,,,8211.373995,,,,,9437.049963,,,,,9923.297143,,,,,10328.77172,,,,,10762.45555,,,,,11179.0982,,,,,11425.39085,,,,,11517.38439,,,,,10343.31169
GCAM5.3_NGFS,Current Policies ,World,Capacity Additions|Electricity|Solar,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.78525985,,,,,80.79954934,,,,,118.2127036,,,,,84.38662885,,,,,108.2447097,,,,,143.8887701,,,,,161.2778511,,,,,180.3086921,,,,,225.7928175,,,,,237.0215036,,,,,262.8857255,,,,,268.903107,,,,,276.3176203,,,,,298.1829893,,,,,298.4282242,,,,,301.6234607,,,,,688.1368612
GCAM5.3_NGFS,Current Policies ,World,Capacity Additions|Electricity|Solar|CSP,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.116339693,,,,,1.28288192,,,,,3.095814576,,,,,3.369252277,,,,,4.884561586,,,,,7.34880556,,,,,8.59846178,,,,,8.808821799,,,,,11.09882697,,,,,11.27777548,,,,,11.14977338,,,,,11.70215354,,,,,12.11532866,,,,,12.60298062,,,,,12.88801457,,,,,13.48647814,,,,,5.664954564
GCAM5.3_NGFS,Current Policies ,World,Capacity Additions|Electricity|Solar|PV,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,61.66892015,,,,,79.51666742,,,,,115.116889,,,,,81.01737657,,,,,103.3601482,,,,,136.5399645,,,,,152.6793893,,,,,171.4998703,,,,,214.6939905,,,,,225.7437281,,,,,251.7359521,,,,,257.2009534,,,,,264.2022917,,,,,285.5800087,,,,,285.5402096,,,,,288.1369826,,,,,682.4719067
GCAM5.3_NGFS,Current Policies ,World,Capacity Additions|Electricity|Wind,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.76218104,,,,,47.24143036,,,,,68.8024039,,,,,53.04210538,,,,,63.7130467,,,,,79.49174105,,,,,78.2938766,,,,,84.36152066,,,,,109.1839317,,,,,110.230508,,,,,117.3832851,,,,,121.7525411,,,,,127.6839714,,,,,138.1111863,,,,,143.6186637,,,,,149.4983646,,,,,34.75493651
GCAM5.3_NGFS,Current Policies ,World,Capacity Additions|Electricity|Wind|Offshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,0.419543969,,,,,1.219418682,,,,,3.025472258,,,,,2.655445895,,,,,3.792982533,,,,,5.690295386,,,,,7.058697462,,,,,7.980316908,,,,,9.869225368,,,,,10.09081934,,,,,10.7808605,,,,,11.51544028,,,,,12.16193084,,,,,13.06748547,,,,,13.63218685,,,,,14.61083533,,,,,1.944422748
GCAM5.3_NGFS,Current Policies ,World,Capacity Additions|Electricity|Wind|Onshore,GW/yr,,,,,,,,0,,,,,0,,,,,0,,,,,36.34263707,,,,,46.02201168,,,,,65.77693164,,,,,50.38665949,,,,,59.92006417,,,,,73.80144566,,,,,71.23517913,,,,,76.38120375,,,,,99.31470628,,,,,100.1396886,,,,,106.6024246,,,,,110.2371008,,,,,115.5220406,,,,,125.0437008,,,,,129.9864768,,,,,134.8875293,,,,,32.81051376
GCAM5.3_NGFS,Current Policies ,World,Capacity|Electricity|Solar,GW,,,,,,,,3.774199793,,,,,29.44770065,,,,,227.5623866,,,,,732.594833,,,,,1136.59258,,,,,1727.656098,,,,,1566.564373,,,,,2107.787922,,,,,2599.669386,,,,,3065.504445,,,,,3731.518216,,,,,4519.497347,,,,,5282.671721,,,,,6055.876799,,,,,6680.948484,,,,,7256.14733,,,,,7845.518816,,,,,8208.69585,,,,,8531.705635,,,,,10576.76389
GCAM5.3_NGFS,Current Policies ,World,Capacity|Electricity|Solar|CSP,GW,,,,,,,,0.272636989,,,,,0.725085065,,,,,4.210522835,,,,,4.792221299,,,,,11.2066309,,,,,26.68570378,,,,,34.75842253,,,,,59.18123046,,,,,91.71473542,,,,,134.2843965,,,,,174.4071152,,,,,220.5436499,,,,,260.0862659,,,,,291.4123248,,,,,313.1790647,,,,,330.7633991,,,,,349.7341932,,,,,358.6801312,,,,,369.7236445,,,,,339.7912948
GCAM5.3_NGFS,Current Policies ,World,Capacity|Electricity|Solar|PV,GW,,,,,,,,3.501562804,,,,,28.72261558,,,,,223.3518637,,,,,727.8026117,,,,,1125.385949,,,,,1700.970394,,,,,1531.805951,,,,,2048.606691,,,,,2507.95465,,,,,2931.220048,,,,,3557.1111,,,,,4298.953697,,,,,5022.585455,,,,,5764.464475,,,,,6367.769419,,,,,6925.383931,,,,,7495.784623,,,,,7850.015719,,,,,8161.981991,,,,,10236.97259
GCAM5.3_NGFS,Current Policies ,World,Capacity|Electricity|Wind,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,398.4010605,,,,,684.4159225,,,,,920.6230743,,,,,1264.635094,,,,,1214.628679,,,,,1529.623187,,,,,1530.852933,,,,,1729.360836,,,,,2001.774299,,,,,2327.153881,,,,,2607.40821,,,,,2866.272838,,,,,3070.734828,,,,,3313.077205,,,,,3572.380991,,,,,3743.446681,,,,,3936.335759,,,,,3487.897675
GCAM5.3_NGFS,Current Policies ,World,Capacity|Electricity|Wind|Offshore,GW,,,,,,,,0,,,,,0,,,,,3.57072577,,,,,5.668445612,,,,,11.76553902,,,,,26.89290031,,,,,31.59986939,,,,,46.99405628,,,,,74.04690921,,,,,105.7005937,,,,,135.8886909,,,,,171.9575883,,,,,203.4467723,,,,,228.8995979,,,,,251.183312,,,,,272.0913816,,,,,288.0826821,,,,,305.7895197,,,,,324.9393938,,,,,273.3874301
GCAM5.3_NGFS,Current Policies ,World,Capacity|Electricity|Wind|Onshore,GW,,,,,,,,49.36619158,,,,,162.2511754,,,,,394.8303347,,,,,678.7474768,,,,,908.8575353,,,,,1237.742193,,,,,1183.02881,,,,,1482.629131,,,,,1456.806024,,,,,1623.660242,,,,,1865.885608,,,,,2155.196292,,,,,2403.961438,,,,,2637.373241,,,,,2819.551516,,,,,3040.985823,,,,,3284.298309,,,,,3437.657162,,,,,3611.396365,,,,,3214.510245
